x	y	key	xmin	xmax	ymin	ymax	group
-68.7217391304348	16.2347826086957	19-16	-69.9739130434781	-67.4695652173914	14.9869565217392	17.4826086956522	248
-68.7217391304348	18.7304347826087	19-17	-69.9739130434781	-67.4695652173914	17.4826086956522	19.9782608695652	249
-68.7217391304348	21.2260869565217	19-18	-69.9739130434781	-67.4695652173914	19.9782608695652	22.4739130434782	250
-68.7217391304348	23.7217391304348	19-19	-69.9739130434781	-67.4695652173914	22.4739130434783	24.9695652173913	251
-68.7217391304348	-18.704347826087	19-2	-69.9739130434781	-67.4695652173914	-19.9521739130435	-17.4565217391305	252
-68.7217391304348	26.2173913043478	19-20	-69.9739130434781	-67.4695652173914	24.9695652173913	27.4652173913043	253
-68.7217391304348	28.7130434782609	19-21	-69.9739130434781	-67.4695652173914	27.4652173913044	29.9608695652174	254
-68.7217391304348	31.2086956521739	19-22	-69.9739130434781	-67.4695652173914	29.9608695652174	32.4565217391304	255
-68.7217391304348	33.704347826087	19-23	-69.9739130434781	-67.4695652173914	32.4565217391305	34.9521739130435	256
-68.7217391304348	36.2	19-24	-69.9739130434781	-67.4695652173914	34.9521739130435	37.4478260869565	257
-68.7217391304348	-16.2086956521739	19-3	-69.9739130434781	-67.4695652173914	-17.4565217391304	-14.9608695652174	258
-68.7217391304348	-13.7130434782609	19-4	-69.9739130434781	-67.4695652173914	-14.9608695652174	-12.4652173913044	259
-68.7217391304348	-11.2173913043478	19-5	-69.9739130434781	-67.4695652173914	-12.4652173913043	-9.9695652173913	260
-68.7217391304348	-8.72173913043478	19-6	-69.9739130434781	-67.4695652173914	-9.96956521739128	-7.47391304347828	261
-68.7217391304348	-6.22608695652174	19-7	-69.9739130434781	-67.4695652173914	-7.47391304347824	-4.97826086956524	262
-68.7217391304348	-3.73043478260869	19-8	-69.9739130434781	-67.4695652173914	-4.97826086956519	-2.48260869565219	263
-68.7217391304348	-1.23478260869565	19-9	-69.9739130434781	-67.4695652173914	-2.48260869565215	0.0130434782608488	264
-111.295652173913	-21.2	2-1	-112.547826086956	-110.04347826087	-22.4478260869565	-19.9521739130435	265
-111.295652173913	1.26086956521739	2-10	-112.547826086956	-110.04347826087	0.0130434782608913	2.50869565217389	266
-111.295652173913	3.75652173913044	2-11	-112.547826086956	-110.04347826087	2.50869565217394	5.00434782608694	267
-111.295652173913	6.25217391304348	2-12	-112.547826086956	-110.04347826087	5.00434782608698	7.49999999999998	268
-111.295652173913	8.74782608695653	2-13	-112.547826086956	-110.04347826087	7.50000000000003	9.99565217391303	269
-111.295652173913	11.2434782608696	2-14	-112.547826086956	-110.04347826087	9.9956521739131	12.4913043478261	270
-111.295652173913	13.7391304347826	2-15	-112.547826086956	-110.04347826087	12.4913043478261	14.9869565217391	271
-111.295652173913	16.2347826086957	2-16	-112.547826086956	-110.04347826087	14.9869565217392	17.4826086956522	272
-111.295652173913	18.7304347826087	2-17	-112.547826086956	-110.04347826087	17.4826086956522	19.9782608695652	273
-111.295652173913	21.2260869565217	2-18	-112.547826086956	-110.04347826087	19.9782608695652	22.4739130434782	274
-111.295652173913	23.7217391304348	2-19	-112.547826086956	-110.04347826087	22.4739130434783	24.9695652173913	275
-111.295652173913	-18.704347826087	2-2	-112.547826086956	-110.04347826087	-19.9521739130435	-17.4565217391305	276
-111.295652173913	26.2173913043478	2-20	-112.547826086956	-110.04347826087	24.9695652173913	27.4652173913043	277
-111.295652173913	28.7130434782609	2-21	-112.547826086956	-110.04347826087	27.4652173913044	29.9608695652174	278
-111.295652173913	31.2086956521739	2-22	-112.547826086956	-110.04347826087	29.9608695652174	32.4565217391304	279
-111.295652173913	33.704347826087	2-23	-112.547826086956	-110.04347826087	32.4565217391305	34.9521739130435	280
-111.295652173913	36.2	2-24	-112.547826086956	-110.04347826087	34.9521739130435	37.4478260869565	281
-111.295652173913	-16.2086956521739	2-3	-112.547826086956	-110.04347826087	-17.4565217391304	-14.9608695652174	282
-111.295652173913	-13.7130434782609	2-4	-112.547826086956	-110.04347826087	-14.9608695652174	-12.4652173913044	283
-111.295652173913	-11.2173913043478	2-5	-112.547826086956	-110.04347826087	-12.4652173913043	-9.9695652173913	284
-111.295652173913	-8.72173913043478	2-6	-112.547826086956	-110.04347826087	-9.96956521739128	-7.47391304347828	285
-111.295652173913	-6.22608695652174	2-7	-112.547826086956	-110.04347826087	-7.47391304347824	-4.97826086956524	286
-111.295652173913	-3.73043478260869	2-8	-112.547826086956	-110.04347826087	-4.97826086956519	-2.48260869565219	287
-111.295652173913	-1.23478260869565	2-9	-112.547826086956	-110.04347826087	-2.48260869565215	0.0130434782608488	288
-66.2173913043478	-21.2	20-1	-67.4695652173911	-64.9652173913044	-22.4478260869565	-19.9521739130435	289
-66.2173913043478	1.26086956521739	20-10	-67.4695652173911	-64.9652173913044	0.0130434782608913	2.50869565217389	290
-66.2173913043478	3.75652173913044	20-11	-67.4695652173911	-64.9652173913044	2.50869565217394	5.00434782608694	291
-66.2173913043478	6.25217391304348	20-12	-67.4695652173911	-64.9652173913044	5.00434782608698	7.49999999999998	292
-66.2173913043478	8.74782608695653	20-13	-67.4695652173911	-64.9652173913044	7.50000000000003	9.99565217391303	293
-66.2173913043478	11.2434782608696	20-14	-67.4695652173911	-64.9652173913044	9.9956521739131	12.4913043478261	294
-66.2173913043478	13.7391304347826	20-15	-67.4695652173911	-64.9652173913044	12.4913043478261	14.9869565217391	295
-66.2173913043478	16.2347826086957	20-16	-67.4695652173911	-64.9652173913044	14.9869565217392	17.4826086956522	296
-66.2173913043478	18.7304347826087	20-17	-67.4695652173911	-64.9652173913044	17.4826086956522	19.9782608695652	297
-66.2173913043478	21.2260869565217	20-18	-67.4695652173911	-64.9652173913044	19.9782608695652	22.4739130434782	298
-66.2173913043478	23.7217391304348	20-19	-67.4695652173911	-64.9652173913044	22.4739130434783	24.9695652173913	299
-66.2173913043478	-18.704347826087	20-2	-67.4695652173911	-64.9652173913044	-19.9521739130435	-17.4565217391305	300
-66.2173913043478	26.2173913043478	20-20	-67.4695652173911	-64.9652173913044	24.9695652173913	27.4652173913043	301
-66.2173913043478	28.7130434782609	20-21	-67.4695652173911	-64.9652173913044	27.4652173913044	29.9608695652174	302
-66.2173913043478	31.2086956521739	20-22	-67.4695652173911	-64.9652173913044	29.9608695652174	32.4565217391304	303
-66.2173913043478	33.704347826087	20-23	-67.4695652173911	-64.9652173913044	32.4565217391305	34.9521739130435	304
-66.2173913043478	36.2	20-24	-67.4695652173911	-64.9652173913044	34.9521739130435	37.4478260869565	305
-66.2173913043478	-16.2086956521739	20-3	-67.4695652173911	-64.9652173913044	-17.4565217391304	-14.9608695652174	306
-66.2173913043478	-13.7130434782609	20-4	-67.4695652173911	-64.9652173913044	-14.9608695652174	-12.4652173913044	307
-66.2173913043478	-11.2173913043478	20-5	-67.4695652173911	-64.9652173913044	-12.4652173913043	-9.9695652173913	308
-66.2173913043478	-8.72173913043478	20-6	-67.4695652173911	-64.9652173913044	-9.96956521739128	-7.47391304347828	309
-66.2173913043478	-6.22608695652174	20-7	-67.4695652173911	-64.9652173913044	-7.47391304347824	-4.97826086956524	310
-66.2173913043478	-3.73043478260869	20-8	-67.4695652173911	-64.9652173913044	-4.97826086956519	-2.48260869565219	311
-66.2173913043478	-1.23478260869565	20-9	-67.4695652173911	-64.9652173913044	-2.48260869565215	0.0130434782608488	312
-63.7130434782609	-21.2	21-1	-64.9652173913043	-62.4608695652175	-22.4478260869565	-19.9521739130435	313
-63.7130434782609	1.26086956521739	21-10	-64.9652173913043	-62.4608695652175	0.0130434782608913	2.50869565217389	314
-63.7130434782609	3.75652173913044	21-11	-64.9652173913043	-62.4608695652175	2.50869565217394	5.00434782608694	315
-63.7130434782609	6.25217391304348	21-12	-64.9652173913043	-62.4608695652175	5.00434782608698	7.49999999999998	316
-63.7130434782609	8.74782608695653	21-13	-64.9652173913043	-62.4608695652175	7.50000000000003	9.99565217391303	317
-63.7130434782609	11.2434782608696	21-14	-64.9652173913043	-62.4608695652175	9.9956521739131	12.4913043478261	318
-63.7130434782609	13.7391304347826	21-15	-64.9652173913043	-62.4608695652175	12.4913043478261	14.9869565217391	319
-63.7130434782609	16.2347826086957	21-16	-64.9652173913043	-62.4608695652175	14.9869565217392	17.4826086956522	320
-63.7130434782609	18.7304347826087	21-17	-64.9652173913043	-62.4608695652175	17.4826086956522	19.9782608695652	321
-63.7130434782609	21.2260869565217	21-18	-64.9652173913043	-62.4608695652175	19.9782608695652	22.4739130434782	322
-63.7130434782609	23.7217391304348	21-19	-64.9652173913043	-62.4608695652175	22.4739130434783	24.9695652173913	323
-63.7130434782609	-18.704347826087	21-2	-64.9652173913043	-62.4608695652175	-19.9521739130435	-17.4565217391305	324
-63.7130434782609	26.2173913043478	21-20	-64.9652173913043	-62.4608695652175	24.9695652173913	27.4652173913043	325
-63.7130434782609	28.7130434782609	21-21	-64.9652173913043	-62.4608695652175	27.4652173913044	29.9608695652174	326
-63.7130434782609	31.2086956521739	21-22	-64.9652173913043	-62.4608695652175	29.9608695652174	32.4565217391304	327
-63.7130434782609	33.704347826087	21-23	-64.9652173913043	-62.4608695652175	32.4565217391305	34.9521739130435	328
-63.7130434782609	36.2	21-24	-64.9652173913043	-62.4608695652175	34.9521739130435	37.4478260869565	329
-63.7130434782609	-16.2086956521739	21-3	-64.9652173913043	-62.4608695652175	-17.4565217391304	-14.9608695652174	330
-63.7130434782609	-13.7130434782609	21-4	-64.9652173913043	-62.4608695652175	-14.9608695652174	-12.4652173913044	331
-63.7130434782609	-11.2173913043478	21-5	-64.9652173913043	-62.4608695652175	-12.4652173913043	-9.9695652173913	332
-63.7130434782609	-8.72173913043478	21-6	-64.9652173913043	-62.4608695652175	-9.96956521739128	-7.47391304347828	333
-63.7130434782609	-6.22608695652174	21-7	-64.9652173913043	-62.4608695652175	-7.47391304347824	-4.97826086956524	334
-63.7130434782609	-3.73043478260869	21-8	-64.9652173913043	-62.4608695652175	-4.97826086956519	-2.48260869565219	335
-63.7130434782609	-1.23478260869565	21-9	-64.9652173913043	-62.4608695652175	-2.48260869565215	0.0130434782608488	336
-61.2086956521739	-21.2	22-1	-62.4608695652173	-59.9565217391306	-22.4478260869565	-19.9521739130435	337
-61.2086956521739	1.26086956521739	22-10	-62.4608695652173	-59.9565217391306	0.0130434782608913	2.50869565217389	338
-61.2086956521739	3.75652173913044	22-11	-62.4608695652173	-59.9565217391306	2.50869565217394	5.00434782608694	339
-61.2086956521739	6.25217391304348	22-12	-62.4608695652173	-59.9565217391306	5.00434782608698	7.49999999999998	340
-61.2086956521739	8.74782608695653	22-13	-62.4608695652173	-59.9565217391306	7.50000000000003	9.99565217391303	341
-61.2086956521739	11.2434782608696	22-14	-62.4608695652173	-59.9565217391306	9.9956521739131	12.4913043478261	342
-61.2086956521739	13.7391304347826	22-15	-62.4608695652173	-59.9565217391306	12.4913043478261	14.9869565217391	343
-61.2086956521739	16.2347826086957	22-16	-62.4608695652173	-59.9565217391306	14.9869565217392	17.4826086956522	344
-61.2086956521739	18.7304347826087	22-17	-62.4608695652173	-59.9565217391306	17.4826086956522	19.9782608695652	345
-61.2086956521739	21.2260869565217	22-18	-62.4608695652173	-59.9565217391306	19.9782608695652	22.4739130434782	346
-61.2086956521739	23.7217391304348	22-19	-62.4608695652173	-59.9565217391306	22.4739130434783	24.9695652173913	347
-61.2086956521739	-18.704347826087	22-2	-62.4608695652173	-59.9565217391306	-19.9521739130435	-17.4565217391305	348
-61.2086956521739	26.2173913043478	22-20	-62.4608695652173	-59.9565217391306	24.9695652173913	27.4652173913043	349
-61.2086956521739	28.7130434782609	22-21	-62.4608695652173	-59.9565217391306	27.4652173913044	29.9608695652174	350
-61.2086956521739	31.2086956521739	22-22	-62.4608695652173	-59.9565217391306	29.9608695652174	32.4565217391304	351
-61.2086956521739	33.704347826087	22-23	-62.4608695652173	-59.9565217391306	32.4565217391305	34.9521739130435	352
-61.2086956521739	36.2	22-24	-62.4608695652173	-59.9565217391306	34.9521739130435	37.4478260869565	353
-61.2086956521739	-16.2086956521739	22-3	-62.4608695652173	-59.9565217391306	-17.4565217391304	-14.9608695652174	354
-61.2086956521739	-13.7130434782609	22-4	-62.4608695652173	-59.9565217391306	-14.9608695652174	-12.4652173913044	355
-61.2086956521739	-11.2173913043478	22-5	-62.4608695652173	-59.9565217391306	-12.4652173913043	-9.9695652173913	356
-61.2086956521739	-8.72173913043478	22-6	-62.4608695652173	-59.9565217391306	-9.96956521739128	-7.47391304347828	357
-61.2086956521739	-6.22608695652174	22-7	-62.4608695652173	-59.9565217391306	-7.47391304347824	-4.97826086956524	358
-61.2086956521739	-3.73043478260869	22-8	-62.4608695652173	-59.9565217391306	-4.97826086956519	-2.48260869565219	359
-61.2086956521739	-1.23478260869565	22-9	-62.4608695652173	-59.9565217391306	-2.48260869565215	0.0130434782608488	360
-58.704347826087	-21.2	23-1	-59.9565217391304	-57.4521739130437	-22.4478260869565	-19.9521739130435	361
-58.704347826087	1.26086956521739	23-10	-59.9565217391304	-57.4521739130437	0.0130434782608913	2.50869565217389	362
-58.704347826087	3.75652173913044	23-11	-59.9565217391304	-57.4521739130437	2.50869565217394	5.00434782608694	363
-58.704347826087	6.25217391304348	23-12	-59.9565217391304	-57.4521739130437	5.00434782608698	7.49999999999998	364
-58.704347826087	8.74782608695653	23-13	-59.9565217391304	-57.4521739130437	7.50000000000003	9.99565217391303	365
-58.704347826087	11.2434782608696	23-14	-59.9565217391304	-57.4521739130437	9.9956521739131	12.4913043478261	366
-58.704347826087	13.7391304347826	23-15	-59.9565217391304	-57.4521739130437	12.4913043478261	14.9869565217391	367
-58.704347826087	16.2347826086957	23-16	-59.9565217391304	-57.4521739130437	14.9869565217392	17.4826086956522	368
-58.704347826087	18.7304347826087	23-17	-59.9565217391304	-57.4521739130437	17.4826086956522	19.9782608695652	369
-58.704347826087	21.2260869565217	23-18	-59.9565217391304	-57.4521739130437	19.9782608695652	22.4739130434782	370
-58.704347826087	23.7217391304348	23-19	-59.9565217391304	-57.4521739130437	22.4739130434783	24.9695652173913	371
-58.704347826087	-18.704347826087	23-2	-59.9565217391304	-57.4521739130437	-19.9521739130435	-17.4565217391305	372
-58.704347826087	26.2173913043478	23-20	-59.9565217391304	-57.4521739130437	24.9695652173913	27.4652173913043	373
-58.704347826087	28.7130434782609	23-21	-59.9565217391304	-57.4521739130437	27.4652173913044	29.9608695652174	374
-58.704347826087	31.2086956521739	23-22	-59.9565217391304	-57.4521739130437	29.9608695652174	32.4565217391304	375
-58.704347826087	33.704347826087	23-23	-59.9565217391304	-57.4521739130437	32.4565217391305	34.9521739130435	376
-58.704347826087	36.2	23-24	-59.9565217391304	-57.4521739130437	34.9521739130435	37.4478260869565	377
-58.704347826087	-16.2086956521739	23-3	-59.9565217391304	-57.4521739130437	-17.4565217391304	-14.9608695652174	378
-58.704347826087	-13.7130434782609	23-4	-59.9565217391304	-57.4521739130437	-14.9608695652174	-12.4652173913044	379
-58.704347826087	-11.2173913043478	23-5	-59.9565217391304	-57.4521739130437	-12.4652173913043	-9.9695652173913	380
-58.704347826087	-8.72173913043478	23-6	-59.9565217391304	-57.4521739130437	-9.96956521739128	-7.47391304347828	381
-58.704347826087	-6.22608695652174	23-7	-59.9565217391304	-57.4521739130437	-7.47391304347824	-4.97826086956524	382
-58.704347826087	-3.73043478260869	23-8	-59.9565217391304	-57.4521739130437	-4.97826086956519	-2.48260869565219	383
-58.704347826087	-1.23478260869565	23-9	-59.9565217391304	-57.4521739130437	-2.48260869565215	0.0130434782608488	384
-56.2	-21.2	24-1	-57.4521739130434	-54.9478260869567	-22.4478260869565	-19.9521739130435	385
-56.2	1.26086956521739	24-10	-57.4521739130434	-54.9478260869567	0.0130434782608913	2.50869565217389	386
-56.2	3.75652173913044	24-11	-57.4521739130434	-54.9478260869567	2.50869565217394	5.00434782608694	387
-56.2	6.25217391304348	24-12	-57.4521739130434	-54.9478260869567	5.00434782608698	7.49999999999998	388
-56.2	8.74782608695653	24-13	-57.4521739130434	-54.9478260869567	7.50000000000003	9.99565217391303	389
-56.2	11.2434782608696	24-14	-57.4521739130434	-54.9478260869567	9.9956521739131	12.4913043478261	390
-56.2	13.7391304347826	24-15	-57.4521739130434	-54.9478260869567	12.4913043478261	14.9869565217391	391
-56.2	16.2347826086957	24-16	-57.4521739130434	-54.9478260869567	14.9869565217392	17.4826086956522	392
-56.2	18.7304347826087	24-17	-57.4521739130434	-54.9478260869567	17.4826086956522	19.9782608695652	393
-56.2	21.2260869565217	24-18	-57.4521739130434	-54.9478260869567	19.9782608695652	22.4739130434782	394
-56.2	23.7217391304348	24-19	-57.4521739130434	-54.9478260869567	22.4739130434783	24.9695652173913	395
-56.2	-18.704347826087	24-2	-57.4521739130434	-54.9478260869567	-19.9521739130435	-17.4565217391305	396
-56.2	26.2173913043478	24-20	-57.4521739130434	-54.9478260869567	24.9695652173913	27.4652173913043	397
-56.2	28.7130434782609	24-21	-57.4521739130434	-54.9478260869567	27.4652173913044	29.9608695652174	398
-56.2	31.2086956521739	24-22	-57.4521739130434	-54.9478260869567	29.9608695652174	32.4565217391304	399
-56.2	33.704347826087	24-23	-57.4521739130434	-54.9478260869567	32.4565217391305	34.9521739130435	400
-56.2	36.2	24-24	-57.4521739130434	-54.9478260869567	34.9521739130435	37.4478260869565	401
-56.2	-16.2086956521739	24-3	-57.4521739130434	-54.9478260869567	-17.4565217391304	-14.9608695652174	402
-56.2	-13.7130434782609	24-4	-57.4521739130434	-54.9478260869567	-14.9608695652174	-12.4652173913044	403
-56.2	-11.2173913043478	24-5	-57.4521739130434	-54.9478260869567	-12.4652173913043	-9.9695652173913	404
-56.2	-8.72173913043478	24-6	-57.4521739130434	-54.9478260869567	-9.96956521739128	-7.47391304347828	405
-56.2	-6.22608695652174	24-7	-57.4521739130434	-54.9478260869567	-7.47391304347824	-4.97826086956524	406
-56.2	-3.73043478260869	24-8	-57.4521739130434	-54.9478260869567	-4.97826086956519	-2.48260869565219	407
-56.2	-1.23478260869565	24-9	-57.4521739130434	-54.9478260869567	-2.48260869565215	0.0130434782608488	408
-108.791304347826	-21.2	3-1	-110.043478260869	-107.539130434783	-22.4478260869565	-19.9521739130435	409
-108.791304347826	1.26086956521739	3-10	-110.043478260869	-107.539130434783	0.0130434782608913	2.50869565217389	410
-108.791304347826	3.75652173913044	3-11	-110.043478260869	-107.539130434783	2.50869565217394	5.00434782608694	411
-108.791304347826	6.25217391304348	3-12	-110.043478260869	-107.539130434783	5.00434782608698	7.49999999999998	412
-108.791304347826	8.74782608695653	3-13	-110.043478260869	-107.539130434783	7.50000000000003	9.99565217391303	413
-108.791304347826	11.2434782608696	3-14	-110.043478260869	-107.539130434783	9.9956521739131	12.4913043478261	414
-108.791304347826	13.7391304347826	3-15	-110.043478260869	-107.539130434783	12.4913043478261	14.9869565217391	415
-108.791304347826	16.2347826086957	3-16	-110.043478260869	-107.539130434783	14.9869565217392	17.4826086956522	416
-108.791304347826	18.7304347826087	3-17	-110.043478260869	-107.539130434783	17.4826086956522	19.9782608695652	417
-108.791304347826	21.2260869565217	3-18	-110.043478260869	-107.539130434783	19.9782608695652	22.4739130434782	418
-108.791304347826	23.7217391304348	3-19	-110.043478260869	-107.539130434783	22.4739130434783	24.9695652173913	419
-108.791304347826	-18.704347826087	3-2	-110.043478260869	-107.539130434783	-19.9521739130435	-17.4565217391305	420
-108.791304347826	26.2173913043478	3-20	-110.043478260869	-107.539130434783	24.9695652173913	27.4652173913043	421
-108.791304347826	28.7130434782609	3-21	-110.043478260869	-107.539130434783	27.4652173913044	29.9608695652174	422
-108.791304347826	31.2086956521739	3-22	-110.043478260869	-107.539130434783	29.9608695652174	32.4565217391304	423
-108.791304347826	33.704347826087	3-23	-110.043478260869	-107.539130434783	32.4565217391305	34.9521739130435	424
-108.791304347826	36.2	3-24	-110.043478260869	-107.539130434783	34.9521739130435	37.4478260869565	425
-108.791304347826	-16.2086956521739	3-3	-110.043478260869	-107.539130434783	-17.4565217391304	-14.9608695652174	426
-108.791304347826	-13.7130434782609	3-4	-110.043478260869	-107.539130434783	-14.9608695652174	-12.4652173913044	427
-108.791304347826	-11.2173913043478	3-5	-110.043478260869	-107.539130434783	-12.4652173913043	-9.9695652173913	428
-108.791304347826	-8.72173913043478	3-6	-110.043478260869	-107.539130434783	-9.96956521739128	-7.47391304347828	429
-108.791304347826	-6.22608695652174	3-7	-110.043478260869	-107.539130434783	-7.47391304347824	-4.97826086956524	430
-108.791304347826	-3.73043478260869	3-8	-110.043478260869	-107.539130434783	-4.97826086956519	-2.48260869565219	431
-108.791304347826	-1.23478260869565	3-9	-110.043478260869	-107.539130434783	-2.48260869565215	0.0130434782608488	432
-106.286956521739	-21.2	4-1	-107.539130434782	-105.034782608696	-22.4478260869565	-19.9521739130435	433
-106.286956521739	1.26086956521739	4-10	-107.539130434782	-105.034782608696	0.0130434782608913	2.50869565217389	434
-106.286956521739	3.75652173913044	4-11	-107.539130434782	-105.034782608696	2.50869565217394	5.00434782608694	435
-106.286956521739	6.25217391304348	4-12	-107.539130434782	-105.034782608696	5.00434782608698	7.49999999999998	436
-106.286956521739	8.74782608695653	4-13	-107.539130434782	-105.034782608696	7.50000000000003	9.99565217391303	437
-106.286956521739	11.2434782608696	4-14	-107.539130434782	-105.034782608696	9.9956521739131	12.4913043478261	438
-106.286956521739	13.7391304347826	4-15	-107.539130434782	-105.034782608696	12.4913043478261	14.9869565217391	439
-106.286956521739	16.2347826086957	4-16	-107.539130434782	-105.034782608696	14.9869565217392	17.4826086956522	440
-106.286956521739	18.7304347826087	4-17	-107.539130434782	-105.034782608696	17.4826086956522	19.9782608695652	441
-106.286956521739	21.2260869565217	4-18	-107.539130434782	-105.034782608696	19.9782608695652	22.4739130434782	442
-106.286956521739	23.7217391304348	4-19	-107.539130434782	-105.034782608696	22.4739130434783	24.9695652173913	443
-106.286956521739	-18.704347826087	4-2	-107.539130434782	-105.034782608696	-19.9521739130435	-17.4565217391305	444
-106.286956521739	26.2173913043478	4-20	-107.539130434782	-105.034782608696	24.9695652173913	27.4652173913043	445
-106.286956521739	28.7130434782609	4-21	-107.539130434782	-105.034782608696	27.4652173913044	29.9608695652174	446
-106.286956521739	31.2086956521739	4-22	-107.539130434782	-105.034782608696	29.9608695652174	32.4565217391304	447
-106.286956521739	33.704347826087	4-23	-107.539130434782	-105.034782608696	32.4565217391305	34.9521739130435	448
-106.286956521739	36.2	4-24	-107.539130434782	-105.034782608696	34.9521739130435	37.4478260869565	449
-106.286956521739	-16.2086956521739	4-3	-107.539130434782	-105.034782608696	-17.4565217391304	-14.9608695652174	450
-106.286956521739	-13.7130434782609	4-4	-107.539130434782	-105.034782608696	-14.9608695652174	-12.4652173913044	451
-106.286956521739	-11.2173913043478	4-5	-107.539130434782	-105.034782608696	-12.4652173913043	-9.9695652173913	452
-106.286956521739	-8.72173913043478	4-6	-107.539130434782	-105.034782608696	-9.96956521739128	-7.47391304347828	453
-106.286956521739	-6.22608695652174	4-7	-107.539130434782	-105.034782608696	-7.47391304347824	-4.97826086956524	454
-106.286956521739	-3.73043478260869	4-8	-107.539130434782	-105.034782608696	-4.97826086956519	-2.48260869565219	455
-106.286956521739	-1.23478260869565	4-9	-107.539130434782	-105.034782608696	-2.48260869565215	0.0130434782608488	456
-103.782608695652	-21.2	5-1	-105.034782608695	-102.530434782609	-22.4478260869565	-19.9521739130435	457
-103.782608695652	1.26086956521739	5-10	-105.034782608695	-102.530434782609	0.0130434782608913	2.50869565217389	458
-103.782608695652	3.75652173913044	5-11	-105.034782608695	-102.530434782609	2.50869565217394	5.00434782608694	459
-103.782608695652	6.25217391304348	5-12	-105.034782608695	-102.530434782609	5.00434782608698	7.49999999999998	460
-103.782608695652	8.74782608695653	5-13	-105.034782608695	-102.530434782609	7.50000000000003	9.99565217391303	461
-103.782608695652	11.2434782608696	5-14	-105.034782608695	-102.530434782609	9.9956521739131	12.4913043478261	462
-103.782608695652	13.7391304347826	5-15	-105.034782608695	-102.530434782609	12.4913043478261	14.9869565217391	463
-103.782608695652	16.2347826086957	5-16	-105.034782608695	-102.530434782609	14.9869565217392	17.4826086956522	464
-103.782608695652	18.7304347826087	5-17	-105.034782608695	-102.530434782609	17.4826086956522	19.9782608695652	465
-103.782608695652	21.2260869565217	5-18	-105.034782608695	-102.530434782609	19.9782608695652	22.4739130434782	466
-103.782608695652	23.7217391304348	5-19	-105.034782608695	-102.530434782609	22.4739130434783	24.9695652173913	467
-103.782608695652	-18.704347826087	5-2	-105.034782608695	-102.530434782609	-19.9521739130435	-17.4565217391305	468
-103.782608695652	26.2173913043478	5-20	-105.034782608695	-102.530434782609	24.9695652173913	27.4652173913043	469
-103.782608695652	28.7130434782609	5-21	-105.034782608695	-102.530434782609	27.4652173913044	29.9608695652174	470
-103.782608695652	31.2086956521739	5-22	-105.034782608695	-102.530434782609	29.9608695652174	32.4565217391304	471
-103.782608695652	33.704347826087	5-23	-105.034782608695	-102.530434782609	32.4565217391305	34.9521739130435	472
-103.782608695652	36.2	5-24	-105.034782608695	-102.530434782609	34.9521739130435	37.4478260869565	473
-103.782608695652	-16.2086956521739	5-3	-105.034782608695	-102.530434782609	-17.4565217391304	-14.9608695652174	474
-103.782608695652	-13.7130434782609	5-4	-105.034782608695	-102.530434782609	-14.9608695652174	-12.4652173913044	475
-103.782608695652	-11.2173913043478	5-5	-105.034782608695	-102.530434782609	-12.4652173913043	-9.9695652173913	476
-103.782608695652	-8.72173913043478	5-6	-105.034782608695	-102.530434782609	-9.96956521739128	-7.47391304347828	477
-103.782608695652	-6.22608695652174	5-7	-105.034782608695	-102.530434782609	-7.47391304347824	-4.97826086956524	478
-103.782608695652	-3.73043478260869	5-8	-105.034782608695	-102.530434782609	-4.97826086956519	-2.48260869565219	479
-103.782608695652	-1.23478260869565	5-9	-105.034782608695	-102.530434782609	-2.48260869565215	0.0130434782608488	480
-101.278260869565	-21.2	6-1	-102.530434782608	-100.026086956522	-22.4478260869565	-19.9521739130435	481
-101.278260869565	1.26086956521739	6-10	-102.530434782608	-100.026086956522	0.0130434782608913	2.50869565217389	482
-101.278260869565	3.75652173913044	6-11	-102.530434782608	-100.026086956522	2.50869565217394	5.00434782608694	483
-101.278260869565	6.25217391304348	6-12	-102.530434782608	-100.026086956522	5.00434782608698	7.49999999999998	484
-101.278260869565	8.74782608695653	6-13	-102.530434782608	-100.026086956522	7.50000000000003	9.99565217391303	485
-101.278260869565	11.2434782608696	6-14	-102.530434782608	-100.026086956522	9.9956521739131	12.4913043478261	486
-101.278260869565	13.7391304347826	6-15	-102.530434782608	-100.026086956522	12.4913043478261	14.9869565217391	487
-101.278260869565	16.2347826086957	6-16	-102.530434782608	-100.026086956522	14.9869565217392	17.4826086956522	488
-101.278260869565	18.7304347826087	6-17	-102.530434782608	-100.026086956522	17.4826086956522	19.9782608695652	489
-101.278260869565	21.2260869565217	6-18	-102.530434782608	-100.026086956522	19.9782608695652	22.4739130434782	490
-101.278260869565	23.7217391304348	6-19	-102.530434782608	-100.026086956522	22.4739130434783	24.9695652173913	491
-101.278260869565	-18.704347826087	6-2	-102.530434782608	-100.026086956522	-19.9521739130435	-17.4565217391305	492
-101.278260869565	26.2173913043478	6-20	-102.530434782608	-100.026086956522	24.9695652173913	27.4652173913043	493
-101.278260869565	28.7130434782609	6-21	-102.530434782608	-100.026086956522	27.4652173913044	29.9608695652174	494
-101.278260869565	31.2086956521739	6-22	-102.530434782608	-100.026086956522	29.9608695652174	32.4565217391304	495
-101.278260869565	33.704347826087	6-23	-102.530434782608	-100.026086956522	32.4565217391305	34.9521739130435	496
-101.278260869565	36.2	6-24	-102.530434782608	-100.026086956522	34.9521739130435	37.4478260869565	497
