x	y	key	clickSelects	group	xmin	xmax	ymin	ymax
-66.2173913043478	-3.73043478260869	20-8	20-8	311	-67.4695652173912	-64.9652173913045	-4.97826086956519	-2.48260869565219
-66.2173913043478	-1.23478260869565	20-9	20-9	312	-67.4695652173912	-64.9652173913045	-2.48260869565215	0.0130434782608488
-63.7130434782609	-21.2	21-1	21-1	313	-64.9652173913043	-62.4608695652176	-22.4478260869565	-19.9521739130435
-63.7130434782609	1.26086956521739	21-10	21-10	314	-64.9652173913043	-62.4608695652176	0.0130434782608913	2.50869565217389
-63.7130434782609	3.75652173913044	21-11	21-11	315	-64.9652173913043	-62.4608695652176	2.50869565217394	5.00434782608694
-63.7130434782609	6.25217391304348	21-12	21-12	316	-64.9652173913043	-62.4608695652176	5.00434782608698	7.49999999999998
-63.7130434782609	8.74782608695653	21-13	21-13	317	-64.9652173913043	-62.4608695652176	7.50000000000003	9.99565217391303
-63.7130434782609	11.2434782608696	21-14	21-14	318	-64.9652173913043	-62.4608695652176	9.9956521739131	12.4913043478261
-63.7130434782609	13.7391304347826	21-15	21-15	319	-64.9652173913043	-62.4608695652176	12.4913043478261	14.9869565217391
-63.7130434782609	16.2347826086957	21-16	21-16	320	-64.9652173913043	-62.4608695652176	14.9869565217392	17.4826086956522
-63.7130434782609	18.7304347826087	21-17	21-17	321	-64.9652173913043	-62.4608695652176	17.4826086956522	19.9782608695652
-63.7130434782609	21.2260869565217	21-18	21-18	322	-64.9652173913043	-62.4608695652176	19.9782608695652	22.4739130434782
-63.7130434782609	23.7217391304348	21-19	21-19	323	-64.9652173913043	-62.4608695652176	22.4739130434783	24.9695652173913
-63.7130434782609	-18.704347826087	21-2	21-2	324	-64.9652173913043	-62.4608695652176	-19.9521739130435	-17.4565217391305
-63.7130434782609	26.2173913043478	21-20	21-20	325	-64.9652173913043	-62.4608695652176	24.9695652173913	27.4652173913043
-63.7130434782609	28.7130434782609	21-21	21-21	326	-64.9652173913043	-62.4608695652176	27.4652173913044	29.9608695652174
-63.7130434782609	31.2086956521739	21-22	21-22	327	-64.9652173913043	-62.4608695652176	29.9608695652174	32.4565217391304
-63.7130434782609	33.704347826087	21-23	21-23	328	-64.9652173913043	-62.4608695652176	32.4565217391305	34.9521739130435
-63.7130434782609	36.2	21-24	21-24	329	-64.9652173913043	-62.4608695652176	34.9521739130435	37.4478260869565
-63.7130434782609	-16.2086956521739	21-3	21-3	330	-64.9652173913043	-62.4608695652176	-17.4565217391304	-14.9608695652174
-63.7130434782609	-13.7130434782609	21-4	21-4	331	-64.9652173913043	-62.4608695652176	-14.9608695652174	-12.4652173913044
-63.7130434782609	-11.2173913043478	21-5	21-5	332	-64.9652173913043	-62.4608695652176	-12.4652173913043	-9.9695652173913
-63.7130434782609	-8.72173913043478	21-6	21-6	333	-64.9652173913043	-62.4608695652176	-9.96956521739128	-7.47391304347828
-63.7130434782609	-6.22608695652174	21-7	21-7	334	-64.9652173913043	-62.4608695652176	-7.47391304347824	-4.97826086956524
-63.7130434782609	-3.73043478260869	21-8	21-8	335	-64.9652173913043	-62.4608695652176	-4.97826086956519	-2.48260869565219
-63.7130434782609	-1.23478260869565	21-9	21-9	336	-64.9652173913043	-62.4608695652176	-2.48260869565215	0.0130434782608488
-61.2086956521739	-21.2	22-1	22-1	337	-62.4608695652173	-59.9565217391306	-22.4478260869565	-19.9521739130435
-61.2086956521739	1.26086956521739	22-10	22-10	338	-62.4608695652173	-59.9565217391306	0.0130434782608913	2.50869565217389
-61.2086956521739	3.75652173913044	22-11	22-11	339	-62.4608695652173	-59.9565217391306	2.50869565217394	5.00434782608694
-61.2086956521739	6.25217391304348	22-12	22-12	340	-62.4608695652173	-59.9565217391306	5.00434782608698	7.49999999999998
-61.2086956521739	8.74782608695653	22-13	22-13	341	-62.4608695652173	-59.9565217391306	7.50000000000003	9.99565217391303
-61.2086956521739	11.2434782608696	22-14	22-14	342	-62.4608695652173	-59.9565217391306	9.9956521739131	12.4913043478261
-61.2086956521739	13.7391304347826	22-15	22-15	343	-62.4608695652173	-59.9565217391306	12.4913043478261	14.9869565217391
-61.2086956521739	16.2347826086957	22-16	22-16	344	-62.4608695652173	-59.9565217391306	14.9869565217392	17.4826086956522
-61.2086956521739	18.7304347826087	22-17	22-17	345	-62.4608695652173	-59.9565217391306	17.4826086956522	19.9782608695652
-61.2086956521739	21.2260869565217	22-18	22-18	346	-62.4608695652173	-59.9565217391306	19.9782608695652	22.4739130434782
-61.2086956521739	23.7217391304348	22-19	22-19	347	-62.4608695652173	-59.9565217391306	22.4739130434783	24.9695652173913
-61.2086956521739	-18.704347826087	22-2	22-2	348	-62.4608695652173	-59.9565217391306	-19.9521739130435	-17.4565217391305
-61.2086956521739	26.2173913043478	22-20	22-20	349	-62.4608695652173	-59.9565217391306	24.9695652173913	27.4652173913043
-61.2086956521739	28.7130434782609	22-21	22-21	350	-62.4608695652173	-59.9565217391306	27.4652173913044	29.9608695652174
-61.2086956521739	31.2086956521739	22-22	22-22	351	-62.4608695652173	-59.9565217391306	29.9608695652174	32.4565217391304
-61.2086956521739	33.704347826087	22-23	22-23	352	-62.4608695652173	-59.9565217391306	32.4565217391305	34.9521739130435
-61.2086956521739	36.2	22-24	22-24	353	-62.4608695652173	-59.9565217391306	34.9521739130435	37.4478260869565
-61.2086956521739	-16.2086956521739	22-3	22-3	354	-62.4608695652173	-59.9565217391306	-17.4565217391304	-14.9608695652174
-61.2086956521739	-13.7130434782609	22-4	22-4	355	-62.4608695652173	-59.9565217391306	-14.9608695652174	-12.4652173913044
-61.2086956521739	-11.2173913043478	22-5	22-5	356	-62.4608695652173	-59.9565217391306	-12.4652173913043	-9.9695652173913
-61.2086956521739	-8.72173913043478	22-6	22-6	357	-62.4608695652173	-59.9565217391306	-9.96956521739128	-7.47391304347828
-61.2086956521739	-6.22608695652174	22-7	22-7	358	-62.4608695652173	-59.9565217391306	-7.47391304347824	-4.97826086956524
-61.2086956521739	-3.73043478260869	22-8	22-8	359	-62.4608695652173	-59.9565217391306	-4.97826086956519	-2.48260869565219
-61.2086956521739	-1.23478260869565	22-9	22-9	360	-62.4608695652173	-59.9565217391306	-2.48260869565215	0.0130434782608488
-58.704347826087	-21.2	23-1	23-1	361	-59.9565217391304	-57.4521739130437	-22.4478260869565	-19.9521739130435
-58.704347826087	1.26086956521739	23-10	23-10	362	-59.9565217391304	-57.4521739130437	0.0130434782608913	2.50869565217389
-58.704347826087	3.75652173913044	23-11	23-11	363	-59.9565217391304	-57.4521739130437	2.50869565217394	5.00434782608694
-58.704347826087	6.25217391304348	23-12	23-12	364	-59.9565217391304	-57.4521739130437	5.00434782608698	7.49999999999998
-58.704347826087	8.74782608695653	23-13	23-13	365	-59.9565217391304	-57.4521739130437	7.50000000000003	9.99565217391303
-58.704347826087	11.2434782608696	23-14	23-14	366	-59.9565217391304	-57.4521739130437	9.9956521739131	12.4913043478261
-58.704347826087	13.7391304347826	23-15	23-15	367	-59.9565217391304	-57.4521739130437	12.4913043478261	14.9869565217391
-58.704347826087	16.2347826086957	23-16	23-16	368	-59.9565217391304	-57.4521739130437	14.9869565217392	17.4826086956522
-58.704347826087	18.7304347826087	23-17	23-17	369	-59.9565217391304	-57.4521739130437	17.4826086956522	19.9782608695652
-58.704347826087	21.2260869565217	23-18	23-18	370	-59.9565217391304	-57.4521739130437	19.9782608695652	22.4739130434782
-58.704347826087	23.7217391304348	23-19	23-19	371	-59.9565217391304	-57.4521739130437	22.4739130434783	24.9695652173913
-58.704347826087	-18.704347826087	23-2	23-2	372	-59.9565217391304	-57.4521739130437	-19.9521739130435	-17.4565217391305
-58.704347826087	26.2173913043478	23-20	23-20	373	-59.9565217391304	-57.4521739130437	24.9695652173913	27.4652173913043
-58.704347826087	28.7130434782609	23-21	23-21	374	-59.9565217391304	-57.4521739130437	27.4652173913044	29.9608695652174
-58.704347826087	31.2086956521739	23-22	23-22	375	-59.9565217391304	-57.4521739130437	29.9608695652174	32.4565217391304
-58.704347826087	33.704347826087	23-23	23-23	376	-59.9565217391304	-57.4521739130437	32.4565217391305	34.9521739130435
-58.704347826087	36.2	23-24	23-24	377	-59.9565217391304	-57.4521739130437	34.9521739130435	37.4478260869565
-58.704347826087	-16.2086956521739	23-3	23-3	378	-59.9565217391304	-57.4521739130437	-17.4565217391304	-14.9608695652174
-58.704347826087	-13.7130434782609	23-4	23-4	379	-59.9565217391304	-57.4521739130437	-14.9608695652174	-12.4652173913044
-58.704347826087	-11.2173913043478	23-5	23-5	380	-59.9565217391304	-57.4521739130437	-12.4652173913043	-9.9695652173913
-58.704347826087	-8.72173913043478	23-6	23-6	381	-59.9565217391304	-57.4521739130437	-9.96956521739128	-7.47391304347828
-58.704347826087	-6.22608695652174	23-7	23-7	382	-59.9565217391304	-57.4521739130437	-7.47391304347824	-4.97826086956524
-58.704347826087	-3.73043478260869	23-8	23-8	383	-59.9565217391304	-57.4521739130437	-4.97826086956519	-2.48260869565219
-58.704347826087	-1.23478260869565	23-9	23-9	384	-59.9565217391304	-57.4521739130437	-2.48260869565215	0.0130434782608488
-56.2	-21.2	24-1	24-1	385	-57.4521739130434	-54.9478260869567	-22.4478260869565	-19.9521739130435
-56.2	1.26086956521739	24-10	24-10	386	-57.4521739130434	-54.9478260869567	0.0130434782608913	2.50869565217389
-56.2	3.75652173913044	24-11	24-11	387	-57.4521739130434	-54.9478260869567	2.50869565217394	5.00434782608694
-56.2	6.25217391304348	24-12	24-12	388	-57.4521739130434	-54.9478260869567	5.00434782608698	7.49999999999998
-56.2	8.74782608695653	24-13	24-13	389	-57.4521739130434	-54.9478260869567	7.50000000000003	9.99565217391303
-56.2	11.2434782608696	24-14	24-14	390	-57.4521739130434	-54.9478260869567	9.9956521739131	12.4913043478261
-56.2	13.7391304347826	24-15	24-15	391	-57.4521739130434	-54.9478260869567	12.4913043478261	14.9869565217391
-56.2	16.2347826086957	24-16	24-16	392	-57.4521739130434	-54.9478260869567	14.9869565217392	17.4826086956522
-56.2	18.7304347826087	24-17	24-17	393	-57.4521739130434	-54.9478260869567	17.4826086956522	19.9782608695652
-56.2	21.2260869565217	24-18	24-18	394	-57.4521739130434	-54.9478260869567	19.9782608695652	22.4739130434782
-56.2	23.7217391304348	24-19	24-19	395	-57.4521739130434	-54.9478260869567	22.4739130434783	24.9695652173913
-56.2	-18.704347826087	24-2	24-2	396	-57.4521739130434	-54.9478260869567	-19.9521739130435	-17.4565217391305
-56.2	26.2173913043478	24-20	24-20	397	-57.4521739130434	-54.9478260869567	24.9695652173913	27.4652173913043
-56.2	28.7130434782609	24-21	24-21	398	-57.4521739130434	-54.9478260869567	27.4652173913044	29.9608695652174
-56.2	31.2086956521739	24-22	24-22	399	-57.4521739130434	-54.9478260869567	29.9608695652174	32.4565217391304
-56.2	33.704347826087	24-23	24-23	400	-57.4521739130434	-54.9478260869567	32.4565217391305	34.9521739130435
-56.2	36.2	24-24	24-24	401	-57.4521739130434	-54.9478260869567	34.9521739130435	37.4478260869565
-56.2	-16.2086956521739	24-3	24-3	402	-57.4521739130434	-54.9478260869567	-17.4565217391304	-14.9608695652174
-56.2	-13.7130434782609	24-4	24-4	403	-57.4521739130434	-54.9478260869567	-14.9608695652174	-12.4652173913044
-56.2	-11.2173913043478	24-5	24-5	404	-57.4521739130434	-54.9478260869567	-12.4652173913043	-9.9695652173913
-56.2	-8.72173913043478	24-6	24-6	405	-57.4521739130434	-54.9478260869567	-9.96956521739128	-7.47391304347828
-56.2	-6.22608695652174	24-7	24-7	406	-57.4521739130434	-54.9478260869567	-7.47391304347824	-4.97826086956524
-56.2	-3.73043478260869	24-8	24-8	407	-57.4521739130434	-54.9478260869567	-4.97826086956519	-2.48260869565219
-56.2	-1.23478260869565	24-9	24-9	408	-57.4521739130434	-54.9478260869567	-2.48260869565215	0.0130434782608488
-108.791304347826	-21.2	3-1	3-1	409	-110.043478260869	-107.539130434783	-22.4478260869565	-19.9521739130435
-108.791304347826	1.26086956521739	3-10	3-10	410	-110.043478260869	-107.539130434783	0.0130434782608913	2.50869565217389
-108.791304347826	3.75652173913044	3-11	3-11	411	-110.043478260869	-107.539130434783	2.50869565217394	5.00434782608694
-108.791304347826	6.25217391304348	3-12	3-12	412	-110.043478260869	-107.539130434783	5.00434782608698	7.49999999999998
-108.791304347826	8.74782608695653	3-13	3-13	413	-110.043478260869	-107.539130434783	7.50000000000003	9.99565217391303
-108.791304347826	11.2434782608696	3-14	3-14	414	-110.043478260869	-107.539130434783	9.9956521739131	12.4913043478261
-108.791304347826	13.7391304347826	3-15	3-15	415	-110.043478260869	-107.539130434783	12.4913043478261	14.9869565217391
-108.791304347826	16.2347826086957	3-16	3-16	416	-110.043478260869	-107.539130434783	14.9869565217392	17.4826086956522
-108.791304347826	18.7304347826087	3-17	3-17	417	-110.043478260869	-107.539130434783	17.4826086956522	19.9782608695652
-108.791304347826	21.2260869565217	3-18	3-18	418	-110.043478260869	-107.539130434783	19.9782608695652	22.4739130434782
-108.791304347826	23.7217391304348	3-19	3-19	419	-110.043478260869	-107.539130434783	22.4739130434783	24.9695652173913
-108.791304347826	-18.704347826087	3-2	3-2	420	-110.043478260869	-107.539130434783	-19.9521739130435	-17.4565217391305
-108.791304347826	26.2173913043478	3-20	3-20	421	-110.043478260869	-107.539130434783	24.9695652173913	27.4652173913043
-108.791304347826	28.7130434782609	3-21	3-21	422	-110.043478260869	-107.539130434783	27.4652173913044	29.9608695652174
-108.791304347826	31.2086956521739	3-22	3-22	423	-110.043478260869	-107.539130434783	29.9608695652174	32.4565217391304
-108.791304347826	33.704347826087	3-23	3-23	424	-110.043478260869	-107.539130434783	32.4565217391305	34.9521739130435
-108.791304347826	36.2	3-24	3-24	425	-110.043478260869	-107.539130434783	34.9521739130435	37.4478260869565
-108.791304347826	-16.2086956521739	3-3	3-3	426	-110.043478260869	-107.539130434783	-17.4565217391304	-14.9608695652174
-108.791304347826	-13.7130434782609	3-4	3-4	427	-110.043478260869	-107.539130434783	-14.9608695652174	-12.4652173913044
-108.791304347826	-11.2173913043478	3-5	3-5	428	-110.043478260869	-107.539130434783	-12.4652173913043	-9.9695652173913
-108.791304347826	-8.72173913043478	3-6	3-6	429	-110.043478260869	-107.539130434783	-9.96956521739128	-7.47391304347828
-108.791304347826	-6.22608695652174	3-7	3-7	430	-110.043478260869	-107.539130434783	-7.47391304347824	-4.97826086956524
-108.791304347826	-3.73043478260869	3-8	3-8	431	-110.043478260869	-107.539130434783	-4.97826086956519	-2.48260869565219
-108.791304347826	-1.23478260869565	3-9	3-9	432	-110.043478260869	-107.539130434783	-2.48260869565215	0.0130434782608488
-106.286956521739	-21.2	4-1	4-1	433	-107.539130434782	-105.034782608696	-22.4478260869565	-19.9521739130435
-106.286956521739	1.26086956521739	4-10	4-10	434	-107.539130434782	-105.034782608696	0.0130434782608913	2.50869565217389
-106.286956521739	3.75652173913044	4-11	4-11	435	-107.539130434782	-105.034782608696	2.50869565217394	5.00434782608694
-106.286956521739	6.25217391304348	4-12	4-12	436	-107.539130434782	-105.034782608696	5.00434782608698	7.49999999999998
-106.286956521739	8.74782608695653	4-13	4-13	437	-107.539130434782	-105.034782608696	7.50000000000003	9.99565217391303
-106.286956521739	11.2434782608696	4-14	4-14	438	-107.539130434782	-105.034782608696	9.9956521739131	12.4913043478261
-106.286956521739	13.7391304347826	4-15	4-15	439	-107.539130434782	-105.034782608696	12.4913043478261	14.9869565217391
-106.286956521739	16.2347826086957	4-16	4-16	440	-107.539130434782	-105.034782608696	14.9869565217392	17.4826086956522
-106.286956521739	18.7304347826087	4-17	4-17	441	-107.539130434782	-105.034782608696	17.4826086956522	19.9782608695652
-106.286956521739	21.2260869565217	4-18	4-18	442	-107.539130434782	-105.034782608696	19.9782608695652	22.4739130434782
-106.286956521739	23.7217391304348	4-19	4-19	443	-107.539130434782	-105.034782608696	22.4739130434783	24.9695652173913
-106.286956521739	-18.704347826087	4-2	4-2	444	-107.539130434782	-105.034782608696	-19.9521739130435	-17.4565217391305
-106.286956521739	26.2173913043478	4-20	4-20	445	-107.539130434782	-105.034782608696	24.9695652173913	27.4652173913043
-106.286956521739	28.7130434782609	4-21	4-21	446	-107.539130434782	-105.034782608696	27.4652173913044	29.9608695652174
-106.286956521739	31.2086956521739	4-22	4-22	447	-107.539130434782	-105.034782608696	29.9608695652174	32.4565217391304
-106.286956521739	33.704347826087	4-23	4-23	448	-107.539130434782	-105.034782608696	32.4565217391305	34.9521739130435
-106.286956521739	36.2	4-24	4-24	449	-107.539130434782	-105.034782608696	34.9521739130435	37.4478260869565
-106.286956521739	-16.2086956521739	4-3	4-3	450	-107.539130434782	-105.034782608696	-17.4565217391304	-14.9608695652174
-106.286956521739	-13.7130434782609	4-4	4-4	451	-107.539130434782	-105.034782608696	-14.9608695652174	-12.4652173913044
-106.286956521739	-11.2173913043478	4-5	4-5	452	-107.539130434782	-105.034782608696	-12.4652173913043	-9.9695652173913
-106.286956521739	-8.72173913043478	4-6	4-6	453	-107.539130434782	-105.034782608696	-9.96956521739128	-7.47391304347828
-106.286956521739	-6.22608695652174	4-7	4-7	454	-107.539130434782	-105.034782608696	-7.47391304347824	-4.97826086956524
-106.286956521739	-3.73043478260869	4-8	4-8	455	-107.539130434782	-105.034782608696	-4.97826086956519	-2.48260869565219
-106.286956521739	-1.23478260869565	4-9	4-9	456	-107.539130434782	-105.034782608696	-2.48260869565215	0.0130434782608488
-103.782608695652	-21.2	5-1	5-1	457	-105.034782608695	-102.530434782609	-22.4478260869565	-19.9521739130435
-103.782608695652	1.26086956521739	5-10	5-10	458	-105.034782608695	-102.530434782609	0.0130434782608913	2.50869565217389
-103.782608695652	3.75652173913044	5-11	5-11	459	-105.034782608695	-102.530434782609	2.50869565217394	5.00434782608694
-103.782608695652	6.25217391304348	5-12	5-12	460	-105.034782608695	-102.530434782609	5.00434782608698	7.49999999999998
-103.782608695652	8.74782608695653	5-13	5-13	461	-105.034782608695	-102.530434782609	7.50000000000003	9.99565217391303
-103.782608695652	11.2434782608696	5-14	5-14	462	-105.034782608695	-102.530434782609	9.9956521739131	12.4913043478261
-103.782608695652	13.7391304347826	5-15	5-15	463	-105.034782608695	-102.530434782609	12.4913043478261	14.9869565217391
-103.782608695652	16.2347826086957	5-16	5-16	464	-105.034782608695	-102.530434782609	14.9869565217392	17.4826086956522
-103.782608695652	18.7304347826087	5-17	5-17	465	-105.034782608695	-102.530434782609	17.4826086956522	19.9782608695652
-103.782608695652	21.2260869565217	5-18	5-18	466	-105.034782608695	-102.530434782609	19.9782608695652	22.4739130434782
-103.782608695652	23.7217391304348	5-19	5-19	467	-105.034782608695	-102.530434782609	22.4739130434783	24.9695652173913
-103.782608695652	-18.704347826087	5-2	5-2	468	-105.034782608695	-102.530434782609	-19.9521739130435	-17.4565217391305
-103.782608695652	26.2173913043478	5-20	5-20	469	-105.034782608695	-102.530434782609	24.9695652173913	27.4652173913043
-103.782608695652	28.7130434782609	5-21	5-21	470	-105.034782608695	-102.530434782609	27.4652173913044	29.9608695652174
-103.782608695652	31.2086956521739	5-22	5-22	471	-105.034782608695	-102.530434782609	29.9608695652174	32.4565217391304
-103.782608695652	33.704347826087	5-23	5-23	472	-105.034782608695	-102.530434782609	32.4565217391305	34.9521739130435
-103.782608695652	36.2	5-24	5-24	473	-105.034782608695	-102.530434782609	34.9521739130435	37.4478260869565
-103.782608695652	-16.2086956521739	5-3	5-3	474	-105.034782608695	-102.530434782609	-17.4565217391304	-14.9608695652174
-103.782608695652	-13.7130434782609	5-4	5-4	475	-105.034782608695	-102.530434782609	-14.9608695652174	-12.4652173913044
-103.782608695652	-11.2173913043478	5-5	5-5	476	-105.034782608695	-102.530434782609	-12.4652173913043	-9.9695652173913
-103.782608695652	-8.72173913043478	5-6	5-6	477	-105.034782608695	-102.530434782609	-9.96956521739128	-7.47391304347828
-103.782608695652	-6.22608695652174	5-7	5-7	478	-105.034782608695	-102.530434782609	-7.47391304347824	-4.97826086956524
-103.782608695652	-3.73043478260869	5-8	5-8	479	-105.034782608695	-102.530434782609	-4.97826086956519	-2.48260869565219
-103.782608695652	-1.23478260869565	5-9	5-9	480	-105.034782608695	-102.530434782609	-2.48260869565215	0.0130434782608488
-101.278260869565	-21.2	6-1	6-1	481	-102.530434782608	-100.026086956522	-22.4478260869565	-19.9521739130435
-101.278260869565	1.26086956521739	6-10	6-10	482	-102.530434782608	-100.026086956522	0.0130434782608913	2.50869565217389
-101.278260869565	3.75652173913044	6-11	6-11	483	-102.530434782608	-100.026086956522	2.50869565217394	5.00434782608694
-101.278260869565	6.25217391304348	6-12	6-12	484	-102.530434782608	-100.026086956522	5.00434782608698	7.49999999999998
-101.278260869565	8.74782608695653	6-13	6-13	485	-102.530434782608	-100.026086956522	7.50000000000003	9.99565217391303
-101.278260869565	11.2434782608696	6-14	6-14	486	-102.530434782608	-100.026086956522	9.9956521739131	12.4913043478261
-101.278260869565	13.7391304347826	6-15	6-15	487	-102.530434782608	-100.026086956522	12.4913043478261	14.9869565217391
-101.278260869565	16.2347826086957	6-16	6-16	488	-102.530434782608	-100.026086956522	14.9869565217392	17.4826086956522
-101.278260869565	18.7304347826087	6-17	6-17	489	-102.530434782608	-100.026086956522	17.4826086956522	19.9782608695652
-101.278260869565	21.2260869565217	6-18	6-18	490	-102.530434782608	-100.026086956522	19.9782608695652	22.4739130434782
-101.278260869565	23.7217391304348	6-19	6-19	491	-102.530434782608	-100.026086956522	22.4739130434783	24.9695652173913
-101.278260869565	-18.704347826087	6-2	6-2	492	-102.530434782608	-100.026086956522	-19.9521739130435	-17.4565217391305
-101.278260869565	26.2173913043478	6-20	6-20	493	-102.530434782608	-100.026086956522	24.9695652173913	27.4652173913043
-101.278260869565	28.7130434782609	6-21	6-21	494	-102.530434782608	-100.026086956522	27.4652173913044	29.9608695652174
-101.278260869565	31.2086956521739	6-22	6-22	495	-102.530434782608	-100.026086956522	29.9608695652174	32.4565217391304
-101.278260869565	33.704347826087	6-23	6-23	496	-102.530434782608	-100.026086956522	32.4565217391305	34.9521739130435
-101.278260869565	36.2	6-24	6-24	497	-102.530434782608	-100.026086956522	34.9521739130435	37.4478260869565
-101.278260869565	-16.2086956521739	6-3	6-3	498	-102.530434782608	-100.026086956522	-17.4565217391304	-14.9608695652174
-101.278260869565	-13.7130434782609	6-4	6-4	499	-102.530434782608	-100.026086956522	-14.9608695652174	-12.4652173913044
-101.278260869565	-11.2173913043478	6-5	6-5	500	-102.530434782608	-100.026086956522	-12.4652173913043	-9.9695652173913
-101.278260869565	-8.72173913043478	6-6	6-6	501	-102.530434782608	-100.026086956522	-9.96956521739128	-7.47391304347828
-101.278260869565	-6.22608695652174	6-7	6-7	502	-102.530434782608	-100.026086956522	-7.47391304347824	-4.97826086956524
-101.278260869565	-3.73043478260869	6-8	6-8	503	-102.530434782608	-100.026086956522	-4.97826086956519	-2.48260869565219
-101.278260869565	-1.23478260869565	6-9	6-9	504	-102.530434782608	-100.026086956522	-2.48260869565215	0.0130434782608488
-98.7739130434783	-21.2	7-1	7-1	505	-100.026086956522	-97.521739130435	-22.4478260869565	-19.9521739130435
-98.7739130434783	1.26086956521739	7-10	7-10	506	-100.026086956522	-97.521739130435	0.0130434782608913	2.50869565217389
-98.7739130434783	3.75652173913044	7-11	7-11	507	-100.026086956522	-97.521739130435	2.50869565217394	5.00434782608694
-98.7739130434783	6.25217391304348	7-12	7-12	508	-100.026086956522	-97.521739130435	5.00434782608698	7.49999999999998
-98.7739130434783	8.74782608695653	7-13	7-13	509	-100.026086956522	-97.521739130435	7.50000000000003	9.99565217391303
-98.7739130434783	11.2434782608696	7-14	7-14	510	-100.026086956522	-97.521739130435	9.9956521739131	12.4913043478261
-98.7739130434783	13.7391304347826	7-15	7-15	511	-100.026086956522	-97.521739130435	12.4913043478261	14.9869565217391
-98.7739130434783	16.2347826086957	7-16	7-16	512	-100.026086956522	-97.521739130435	14.9869565217392	17.4826086956522
-98.7739130434783	18.7304347826087	7-17	7-17	513	-100.026086956522	-97.521739130435	17.4826086956522	19.9782608695652
-98.7739130434783	21.2260869565217	7-18	7-18	514	-100.026086956522	-97.521739130435	19.9782608695652	22.4739130434782
-98.7739130434783	23.7217391304348	7-19	7-19	515	-100.026086956522	-97.521739130435	22.4739130434783	24.9695652173913
-98.7739130434783	-18.704347826087	7-2	7-2	516	-100.026086956522	-97.521739130435	-19.9521739130435	-17.4565217391305
-98.7739130434783	26.2173913043478	7-20	7-20	517	-100.026086956522	-97.521739130435	24.9695652173913	27.4652173913043
-98.7739130434783	28.7130434782609	7-21	7-21	518	-100.026086956522	-97.521739130435	27.4652173913044	29.9608695652174
-98.7739130434783	31.2086956521739	7-22	7-22	519	-100.026086956522	-97.521739130435	29.9608695652174	32.4565217391304
-98.7739130434783	33.704347826087	7-23	7-23	520	-100.026086956522	-97.521739130435	32.4565217391305	34.9521739130435
-98.7739130434783	36.2	7-24	7-24	521	-100.026086956522	-97.521739130435	34.9521739130435	37.4478260869565
-98.7739130434783	-16.2086956521739	7-3	7-3	522	-100.026086956522	-97.521739130435	-17.4565217391304	-14.9608695652174
-98.7739130434783	-13.7130434782609	7-4	7-4	523	-100.026086956522	-97.521739130435	-14.9608695652174	-12.4652173913044
-98.7739130434783	-11.2173913043478	7-5	7-5	524	-100.026086956522	-97.521739130435	-12.4652173913043	-9.9695652173913
-98.7739130434783	-8.72173913043478	7-6	7-6	525	-100.026086956522	-97.521739130435	-9.96956521739128	-7.47391304347828
-98.7739130434783	-6.22608695652174	7-7	7-7	526	-100.026086956522	-97.521739130435	-7.47391304347824	-4.97826086956524
-98.7739130434783	-3.73043478260869	7-8	7-8	527	-100.026086956522	-97.521739130435	-4.97826086956519	-2.48260869565219
-98.7739130434783	-1.23478260869565	7-9	7-9	528	-100.026086956522	-97.521739130435	-2.48260869565215	0.0130434782608488
-96.2695652173913	-21.2	8-1	8-1	529	-97.5217391304347	-95.017391304348	-22.4478260869565	-19.9521739130435
-96.2695652173913	1.26086956521739	8-10	8-10	530	-97.5217391304347	-95.017391304348	0.0130434782608913	2.50869565217389
-96.2695652173913	3.75652173913044	8-11	8-11	531	-97.5217391304347	-95.017391304348	2.50869565217394	5.00434782608694
-96.2695652173913	6.25217391304348	8-12	8-12	532	-97.5217391304347	-95.017391304348	5.00434782608698	7.49999999999998
-96.2695652173913	8.74782608695653	8-13	8-13	533	-97.5217391304347	-95.017391304348	7.50000000000003	9.99565217391303
-96.2695652173913	11.2434782608696	8-14	8-14	534	-97.5217391304347	-95.017391304348	9.9956521739131	12.4913043478261
-96.2695652173913	13.7391304347826	8-15	8-15	535	-97.5217391304347	-95.017391304348	12.4913043478261	14.9869565217391
-96.2695652173913	16.2347826086957	8-16	8-16	536	-97.5217391304347	-95.017391304348	14.9869565217392	17.4826086956522
-96.2695652173913	18.7304347826087	8-17	8-17	537	-97.5217391304347	-95.017391304348	17.4826086956522	19.9782608695652
-96.2695652173913	21.2260869565217	8-18	8-18	538	-97.5217391304347	-95.017391304348	19.9782608695652	22.4739130434782
-96.2695652173913	23.7217391304348	8-19	8-19	539	-97.5217391304347	-95.017391304348	22.4739130434783	24.9695652173913
-96.2695652173913	-18.704347826087	8-2	8-2	540	-97.5217391304347	-95.017391304348	-19.9521739130435	-17.4565217391305
-96.2695652173913	26.2173913043478	8-20	8-20	541	-97.5217391304347	-95.017391304348	24.9695652173913	27.4652173913043
-96.2695652173913	28.7130434782609	8-21	8-21	542	-97.5217391304347	-95.017391304348	27.4652173913044	29.9608695652174
-96.2695652173913	31.2086956521739	8-22	8-22	543	-97.5217391304347	-95.017391304348	29.9608695652174	32.4565217391304
