y	x	clickSelects	showSelected1	group
-0.733333333333331	2000.41530054645	16-14	16-14	174
-1.66666666666665	2000.49726775956	16-14	16-14	174
-0.583333333333343	2000.58196721312	16-14	16-14	174
-1.41666666666667	2000.66666666667	16-14	16-14	174
-0.833333333333332	2000.74863387978	16-14	16-14	174
0.250000000000028	2000.83333333333	16-14	16-14	174
0.316666666666652	2000.91530054645	16-14	16-14	174
0.916666666666675	1995	16-15	16-15	175
1.06666666666669	1995.08493150685	16-15	16-15	175
1.33333333333333	1995.16164383562	16-15	16-15	175
0.949999999999999	1995.24657534247	16-15	16-15	175
1.06666666666666	1995.32876712329	16-15	16-15	175
0.649999999999995	1995.41369863014	16-15	16-15	175
-0.249999999999989	1995.49589041096	16-15	16-15	175
0.433333333333319	1995.58082191781	16-15	16-15	175
1.43333333333335	1995.66575342466	16-15	16-15	175
1.11666666666667	1995.74794520548	16-15	16-15	175
0.499999999999982	1995.83287671233	16-15	16-15	175
0.783333333333331	1995.91506849315	16-15	16-15	175
0.916666666666675	1996	16-15	16-15	175
0.166666666666657	1996.08469945355	16-15	16-15	175
0.433333333333348	1996.16393442623	16-15	16-15	175
0.050000000000022	1996.24863387978	16-15	16-15	175
-0.733333333333349	1996.3306010929	16-15	16-15	175
0.649999999999995	1996.41530054645	16-15	16-15	175
0.250000000000011	1996.49726775956	16-15	16-15	175
0.933333333333319	1996.58196721311	16-15	16-15	175
0.533333333333314	1996.66666666667	16-15	16-15	175
-0.183333333333337	1996.74863387978	16-15	16-15	175
0.100000000000005	1996.83333333333	16-15	16-15	175
0.383333333333354	1996.91530054645	16-15	16-15	175
-0.883333333333336	1997	16-15	16-15	175
-0.333333333333343	1997.08493150685	16-15	16-15	175
-1.36666666666666	1997.16164383562	16-15	16-15	175
-0.350000000000012	1997.24657534247	16-15	16-15	175
-0.733333333333349	1997.32876712329	16-15	16-15	175
0.250000000000018	1997.41369863014	16-15	16-15	175
0.649999999999988	1997.49589041096	16-15	16-15	175
-0.466666666666658	1997.58082191781	16-15	16-15	175
-0.866666666666664	1997.66575342466	16-15	16-15	175
1.11666666666667	1997.74794520548	16-15	16-15	175
0.999999999999982	1997.83287671233	16-15	16-15	175
1.28333333333333	1997.91506849315	16-15	16-15	175
0.416666666666675	1998	16-15	16-15	175
1.46666666666667	1998.08493150685	16-15	16-15	175
1.83333333333333	1998.16164383562	16-15	16-15	175
1.45	1998.24657534247	16-15	16-15	175
2.36666666666667	1998.32876712329	16-15	16-15	175
1.15	1998.41369863014	16-15	16-15	175
0.250000000000011	1998.49589041096	16-15	16-15	175
0.433333333333319	1998.58082191781	16-15	16-15	175
-0.366666666666664	1998.66575342466	16-15	16-15	175
0.21666666666664	1998.74794520548	16-15	16-15	175
-0.399999999999995	1998.83287671233	16-15	16-15	175
-0.51666666666668	1998.91506849315	16-15	16-15	175
0.0166666666666409	1999	16-15	16-15	175
-0.73333333333332	1999.08493150685	16-15	16-15	175
-0.866666666666664	1999.16164383562	16-15	16-15	175
-0.850000000000012	1999.24657534247	16-15	16-15	175
-0.333333333333314	1999.32876712329	16-15	16-15	175
-0.650000000000016	1999.41369863014	16-15	16-15	175
-0.249999999999989	1999.49589041096	16-15	16-15	175
-0.866666666666635	1999.58082191781	16-15	16-15	175
-0.366666666666664	1999.66575342466	16-15	16-15	175
-1.58333333333331	1999.74794520548	16-15	16-15	175
-0.799999999999972	1999.83287671233	16-15	16-15	175
-1.41666666666666	1999.91506849315	16-15	16-15	175
-1.38333333333334	2000	16-15	16-15	175
-1.63333333333335	2000.08469945355	16-15	16-15	175
-1.36666666666666	2000.16393442623	16-15	16-15	175
-1.24999999999999	2000.24863387978	16-15	16-15	175
-1.63333333333333	2000.3306010929	16-15	16-15	175
-2.04999999999999	2000.41530054645	16-15	16-15	175
-0.650000000000023	2000.49726775956	16-15	16-15	175
-0.466666666666658	2000.58196721312	16-15	16-15	175
-0.366666666666664	2000.66666666667	16-15	16-15	175
-0.683333333333337	2000.74863387978	16-15	16-15	175
-0.399999999999995	2000.83333333333	16-15	16-15	175
-0.51666666666668	2000.91530054645	16-15	16-15	175
0.683333333333348	1995	16-16	16-16	176
1.08333333333335	1995.08493150685	16-16	16-16	176
1.18333333333333	1995.16164383562	16-16	16-16	176
0.883333333333336	1995.24657534247	16-16	16-16	176
1.59999999999997	1995.32876712329	16-16	16-16	176
0.433333333333326	1995.41369863014	16-16	16-16	176
0.616666666666664	1995.49589041096	16-16	16-16	176
1.61666666666666	1995.58082191781	16-16	16-16	176
0.916666666666675	1995.66575342466	16-16	16-16	176
-0.199999999999989	1995.74794520548	16-16	16-16	176
0.233333333333331	1995.83287671233	16-16	16-16	176
1.06666666666665	1995.91506849315	16-16	16-16	176
1.08333333333333	1996	16-16	16-16	176
-0.316666666666681	1996.08469945355	16-16	16-16	176
0.783333333333349	1996.16393442623	16-16	16-16	176
-0.416666666666675	1996.24863387978	16-16	16-16	176
-0.699999999999989	1996.3306010929	16-16	16-16	176
0.433333333333326	1996.41530054645	16-16	16-16	176
0.616666666666664	1996.49726775956	16-16	16-16	176
0.316666666666652	1996.58196721311	16-16	16-16	176
0.916666666666675	1996.66666666667	16-16	16-16	176
0.199999999999989	1996.74863387978	16-16	16-16	176
0.233333333333331	1996.83333333333	16-16	16-16	176
0.166666666666675	1996.91530054645	16-16	16-16	176
-1.11666666666666	1997	16-16	16-16	176
-0.716666666666658	1997.08493150685	16-16	16-16	176
-1.51666666666666	1997.16164383562	16-16	16-16	176
-0.0166666666666409	1997.24657534247	16-16	16-16	176
-0.199999999999989	1997.32876712329	16-16	16-16	176
-0.466666666666651	1997.41369863014	16-16	16-16	176
0.616666666666664	1997.49589041096	16-16	16-16	176
-0.583333333333325	1997.58082191781	16-16	16-16	176
-0.883333333333336	1997.66575342466	16-16	16-16	176
0.699999999999989	1997.74794520548	16-16	16-16	176
1.13333333333331	1997.83287671233	16-16	16-16	176
0.166666666666675	1997.91506849315	16-16	16-16	176
0.683333333333348	1998	16-16	16-16	176
1.48333333333333	1998.08493150685	16-16	16-16	176
1.18333333333333	1998.16164383562	16-16	16-16	176
1.38333333333334	1998.24657534247	16-16	16-16	176
2	1998.32876712329	16-16	16-16	176
0.933333333333326	1998.41369863014	16-16	16-16	176
0.116666666666664	1998.49589041096	16-16	16-16	176
0.316666666666652	1998.58082191781	16-16	16-16	176
0.0166666666666409	1998.66575342466	16-16	16-16	176
0.199999999999989	1998.74794520548	16-16	16-16	176
-0.666666666666647	1998.83287671233	16-16	16-16	176
-0.333333333333325	1998.91506849315	16-16	16-16	176
-0.216666666666686	1999	16-16	16-16	176
-0.316666666666681	1999.08493150685	16-16	16-16	176
-0.616666666666685	1999.16164383562	16-16	16-16	176
-0.916666666666675	1999.24657534247	16-16	16-16	176
-0.699999999999989	1999.32876712329	16-16	16-16	176
0.0333333333333492	1999.41369863014	16-16	16-16	176
-0.783333333333314	1999.49589041096	16-16	16-16	176
-0.183333333333348	1999.58082191781	16-16	16-16	176
0.416666666666675	1999.66575342466	16-16	16-16	176
-0.699999999999989	1999.74794520548	16-16	16-16	176
-0.666666666666647	1999.83287671233	16-16	16-16	176
-0.733333333333359	1999.91506849315	16-16	16-16	176
-1.11666666666666	2000	16-16	16-16	176
-1.21666666666666	2000.08469945355	16-16	16-16	176
-1.01666666666666	2000.16393442623	16-16	16-16	176
-0.916666666666675	2000.24863387978	16-16	16-16	176
-2	2000.3306010929	16-16	16-16	176
-1.36666666666669	2000.41530054645	16-16	16-16	176
-1.18333333333335	2000.49726775956	16-16	16-16	176
-1.4833333333333	2000.58196721312	16-16	16-16	176
-1.38333333333334	2000.66666666667	16-16	16-16	176
-0.199999999999989	2000.74863387978	16-16	16-16	176
-0.266666666666669	2000.83333333333	16-16	16-16	176
-0.333333333333325	2000.91530054645	16-16	16-16	176
0.716666666666686	1995	16-17	16-17	177
0.466666666666651	1995.08493150685	16-17	16-17	177
1.13333333333335	1995.16164383562	16-17	16-17	177
1.53333333333334	1995.24657534247	16-17	16-17	177
0.949999999999978	1995.32876712329	16-17	16-17	177
0.766666666666662	1995.41369863014	16-17	16-17	177
0.666666666666647	1995.49589041096	16-17	16-17	177
1.85000000000001	1995.58082191781	16-17	16-17	177
0.700000000000006	1995.66575342466	16-17	16-17	177
-0.116666666666656	1995.74794520548	16-17	16-17	177
0.433333333333319	1995.83287671233	16-17	16-17	177
0.616666666666685	1995.91506849315	16-17	16-17	177
0.316666666666652	1996	16-17	16-17	177
-0.433333333333326	1996.08469945355	16-17	16-17	177
0.23333333333332	1996.16393442623	16-17	16-17	177
-0.766666666666669	1996.24863387978	16-17	16-17	177
-0.349999999999977	1996.3306010929	16-17	16-17	177
0.766666666666662	1996.41530054645	16-17	16-17	177
0.266666666666669	1996.49726775956	16-17	16-17	177
-0.250000000000011	1996.58196721311	16-17	16-17	177
1.09999999999998	1996.66666666667	16-17	16-17	177
0.283333333333321	1996.74863387978	16-17	16-17	177
0.0333333333333421	1996.83333333333	16-17	16-17	177
-0.283333333333349	1996.91530054645	16-17	16-17	177
-1.48333333333336	1997	16-17	16-17	177
-0.433333333333326	1997.08493150685	16-17	16-17	177
-1.56666666666669	1997.16164383562	16-17	16-17	177
-0.266666666666669	1997.24657534247	16-17	16-17	177
0.0500000000000007	1997.32876712329	16-17	16-17	177
-0.133333333333315	1997.41369863014	16-17	16-17	177
0.666666666666647	1997.49589041096	16-17	16-17	177
0.150000000000023	1997.58082191781	16-17	16-17	177
0.200000000000006	1997.66575342466	16-17	16-17	177
0.783333333333321	1997.74794520548	16-17	16-17	177
0.433333333333319	1997.83287671233	16-17	16-17	177
1.01666666666666	1997.91506849315	16-17	16-17	177
0.716666666666686	1998	16-17	16-17	177
1.36666666666669	1998.08493150685	16-17	16-17	177
1.13333333333335	1998.16164383562	16-17	16-17	177
1.03333333333334	1998.24657534247	16-17	16-17	177
2.35000000000001	1998.32876712329	16-17	16-17	177
0.266666666666662	1998.41369863014	16-17	16-17	177
-0.233333333333331	1998.49589041096	16-17	16-17	177
-0.750000000000011	1998.58082191781	16-17	16-17	177
-0.200000000000028	1998.66575342466	16-17	16-17	177
-0.616666666666657	1998.74794520548	16-17	16-17	177
-0.466666666666658	1998.83287671233	16-17	16-17	177
-0.283333333333349	1998.91506849315	16-17	16-17	177
0.316666666666652	1999	16-17	16-17	177
-0.0333333333333492	1999.08493150685	16-17	16-17	177
-0.26666666666668	1999.16164383562	16-17	16-17	177
-0.766666666666669	1999.24657534247	16-17	16-17	177
-1.25000000000001	1999.32876712329	16-17	16-17	177
-0.133333333333315	1999.41369863014	16-17	16-17	177
-0.233333333333331	1999.49589041096	16-17	16-17	177
-0.250000000000011	1999.58082191781	16-17	16-17	177
0.200000000000006	1999.66575342466	16-17	16-17	177
0.283333333333321	1999.74794520548	16-17	16-17	177
-0.466666666666658	1999.83287671233	16-17	16-17	177
-1.18333333333333	1999.91506849315	16-17	16-17	177
-0.583333333333325	2000	16-17	16-17	177
-0.933333333333326	2000.08469945355	16-17	16-17	177
-0.666666666666657	2000.16393442623	16-17	16-17	177
-0.766666666666669	2000.24863387978	16-17	16-17	177
-1.75000000000001	2000.3306010929	16-17	16-17	177
-1.53333333333335	2000.41530054645	16-17	16-17	177
-1.13333333333331	2000.49726775956	16-17	16-17	177
-0.750000000000011	2000.58196721312	16-17	16-17	177
-1.99999999999998	2000.66666666667	16-17	16-17	177
-0.616666666666657	2000.74863387978	16-17	16-17	177
0.0333333333333421	2000.83333333333	16-17	16-17	177
0.116666666666685	2000.91530054645	16-17	16-17	177
0.216666666666669	1995	16-18	16-18	178
-0.183333333333326	1995.08493150685	16-18	16-18	178
0.250000000000011	1995.16164383562	16-18	16-18	178
1.13333333333334	1995.24657534247	16-18	16-18	178
0.73333333333332	1995.32876712329	16-18	16-18	178
0.616666666666674	1995.41369863014	16-18	16-18	178
0.916666666666647	1995.49589041096	16-18	16-18	178
1.08333333333335	1995.58082191781	16-18	16-18	178
0.416666666666647	1995.66575342466	16-18	16-18	178
0.900000000000016	1995.74794520548	16-18	16-18	178
0.166666666666675	1995.83287671233	16-18	16-18	178
-0.5	1995.91506849315	16-18	16-18	178
-0.783333333333331	1996	16-18	16-18	178
-0.183333333333326	1996.08469945355	16-18	16-18	178
0.649999999999988	1996.16393442623	16-18	16-18	178
-0.666666666666675	1996.24863387978	16-18	16-18	178
-0.166666666666657	1996.3306010929	16-18	16-18	178
1.01666666666665	1996.41530054645	16-18	16-18	178
0.0166666666666693	1996.49726775956	16-18	16-18	178
0.583333333333354	1996.58196721311	16-18	16-18	178
1.31666666666668	1996.66666666667	16-18	16-18	178
-0.899999999999995	1996.74863387978	16-18	16-18	178
-0.733333333333359	1996.83333333333	16-18	16-18	178
-1	1996.91530054645	16-18	16-18	178
-1.28333333333333	1997	16-18	16-18	178
0.216666666666651	1997.08493150685	16-18	16-18	178
-0.650000000000023	1997.16164383562	16-18	16-18	178
-0.666666666666675	1997.24657534247	16-18	16-18	178
1.23333333333332	1997.32876712329	16-18	16-18	178
0.116666666666674	1997.41369863014	16-18	16-18	178
0.416666666666647	1997.49589041096	16-18	16-18	178
0.183333333333319	1997.58082191781	16-18	16-18	178
0.0166666666666693	1997.66575342466	16-18	16-18	178
-1.77635683940025e-14	1997.74794520548	16-18	16-18	178
1.46666666666669	1997.83287671233	16-18	16-18	178
1.30000000000001	1997.91506849315	16-18	16-18	178
1.51666666666668	1998	16-18	16-18	178
1.61666666666669	1998.08493150685	16-18	16-18	178
-0.249999999999989	1998.16164383562	16-18	16-18	178
1.13333333333334	1998.24657534247	16-18	16-18	178
2.13333333333335	1998.32876712329	16-18	16-18	178
1.51666666666665	1998.41369863014	16-18	16-18	178
1.31666666666668	1998.49589041096	16-18	16-18	178
-0.316666666666681	1998.58082191781	16-18	16-18	178
0.0166666666666693	1998.66575342466	16-18	16-18	178
0.900000000000016	1998.74794520548	16-18	16-18	178
0.166666666666675	1998.83287671233	16-18	16-18	178
0.800000000000011	1998.91506849315	16-18	16-18	178
1.11666666666665	1999	16-18	16-18	178
0.216666666666651	1999.08493150685	16-18	16-18	178
-0.249999999999989	1999.16164383562	16-18	16-18	178
-0.266666666666641	1999.24657534247	16-18	16-18	178
-1.96666666666667	1999.32876712329	16-18	16-18	178
-2.08333333333331	1999.41369863014	16-18	16-18	178
-1.78333333333334	1999.49589041096	16-18	16-18	178
-0.316666666666681	1999.58082191781	16-18	16-18	178
0.0166666666666693	1999.66575342466	16-18	16-18	178
-1.77635683940025e-14	1999.74794520548	16-18	16-18	178
-1.23333333333336	1999.83287671233	16-18	16-18	178
-1	1999.91506849315	16-18	16-18	178
-0.783333333333331	2000	16-18	16-18	178
-1.68333333333333	2000.08469945355	16-18	16-18	178
0.250000000000011	2000.16393442623	16-18	16-18	178
-0.666666666666675	2000.24863387978	16-18	16-18	178
-1.96666666666667	2000.3306010929	16-18	16-18	178
-1.18333333333334	2000.41530054645	16-18	16-18	178
-0.883333333333308	2000.49726775956	16-18	16-18	178
-1.21666666666666	2000.58196721312	16-18	16-18	178
-1.78333333333334	2000.66666666667	16-18	16-18	178
-0.899999999999995	2000.74863387978	16-18	16-18	178
0.166666666666675	2000.83333333333	16-18	16-18	178
0.399999999999977	2000.91530054645	16-18	16-18	178
0.549999999999983	1995	16-19	16-19	179
0.766666666666652	1995.08493150685	16-19	16-19	179
1.01666666666668	1995.16164383562	16-19	16-19	179
1.48333333333335	1995.24657534247	16-19	16-19	179
1.36666666666666	1995.32876712329	16-19	16-19	179
-0.0666666666666629	1995.41369863014	16-19	16-19	179
-0.0499999999999936	1995.49589041096	16-19	16-19	179
0.916666666666686	1995.58082191781	16-19	16-19	179
0.0999999999999943	1995.66575342466	16-19	16-19	179
0.316666666666663	1995.74794520548	16-19	16-19	179
0.133333333333354	1995.83287671233	16-19	16-19	179
0.400000000000016	1995.91506849315	16-19	16-19	179
-0.349999999999994	1996	16-19	16-19	179
-0.133333333333326	1996.08469945355	16-19	16-19	179
0.616666666666646	1996.16393442623	16-19	16-19	179
-1.2166666666667	1996.24863387978	16-19	16-19	179
-0.0333333333333208	1996.3306010929	16-19	16-19	179
0.833333333333314	1996.41530054645	16-19	16-19	179
-0.0499999999999936	1996.49726775956	16-19	16-19	179
-0.883333333333326	1996.58196721311	16-19	16-19	179
0.0999999999999943	1996.66666666667	16-19	16-19	179
-0.583333333333314	1996.74863387978	16-19	16-19	179
0.133333333333354	1996.83333333333	16-19	16-19	179
-0.500000000000018	1996.91530054645	16-19	16-19	179
-0.849999999999994	1997	16-19	16-19	179
-0.133333333333326	1997.08493150685	16-19	16-19	179
-0.283333333333331	1997.16164383562	16-19	16-19	179
-0.316666666666663	1997.24657534247	16-19	16-19	179
-0.0333333333333208	1997.32876712329	16-19	16-19	179
0.833333333333314	1997.41369863014	16-19	16-19	179
0.849999999999984	1997.49589041096	16-19	16-19	179
0.916666666666686	1997.58082191781	16-19	16-19	179
-0.400000000000006	1997.66575342466	16-19	16-19	179
-0.183333333333337	1997.74794520548	16-19	16-19	179
1.03333333333333	1997.83287671233	16-19	16-19	179
0.799999999999994	1997.91506849315	16-19	16-19	179
1.45000000000002	1998	16-19	16-19	179
0.766666666666652	1998.08493150685	16-19	16-19	179
-0.283333333333331	1998.16164383562	16-19	16-19	179
0.183333333333337	1998.24657534247	16-19	16-19	179
0.466666666666679	1998.32876712329	16-19	16-19	179
0.833333333333314	1998.41369863014	16-19	16-19	179
0.349999999999984	1998.49589041096	16-19	16-19	179
-0.483333333333349	1998.58082191781	16-19	16-19	179
0.500000000000028	1998.66575342466	16-19	16-19	179
0.71666666666664	1998.74794520548	16-19	16-19	179
-0.26666666666668	1998.83287671233	16-19	16-19	179
-0.0999999999999837	1998.91506849315	16-19	16-19	179
0.049999999999983	1999	16-19	16-19	179
-0.133333333333326	1999.08493150685	16-19	16-19	179
-0.783333333333331	1999.16164383562	16-19	16-19	179
-0.316666666666663	1999.24657534247	16-19	16-19	179
-0.433333333333355	1999.32876712329	16-19	16-19	179
-0.96666666666664	1999.41369863014	16-19	16-19	179
-0.549999999999994	1999.49589041096	16-19	16-19	179
0.0166666666666515	1999.58082191781	16-19	16-19	179
0.0999999999999943	1999.66575342466	16-19	16-19	179
0.316666666666663	1999.74794520548	16-19	16-19	179
-0.76666666666668	1999.83287671233	16-19	16-19	179
-1.00000000000002	1999.91506849315	16-19	16-19	179
-0.849999999999994	2000	16-19	16-19	179
-1.13333333333333	2000.08469945355	16-19	16-19	179
-0.283333333333331	2000.16393442623	16-19	16-19	179
0.183333333333337	2000.24863387978	16-19	16-19	179
-1.33333333333333	2000.3306010929	16-19	16-19	179
-1.46666666666664	2000.41530054645	16-19	16-19	179
-0.549999999999994	2000.49726775956	16-19	16-19	179
-0.483333333333349	2000.58196721312	16-19	16-19	179
-0.400000000000006	2000.66666666667	16-19	16-19	179
-0.583333333333314	2000.74863387978	16-19	16-19	179
-0.26666666666668	2000.83333333333	16-19	16-19	179
0.400000000000016	2000.91530054645	16-19	16-19	179
1.16666666666665	1995	16-2	16-2	180
1.21666666666666	1995.08493150685	16-2	16-2	180
1.44999999999999	1995.16164383562	16-2	16-2	180
1.86666666666666	1995.24657534247	16-2	16-2	180
-0.666666666666675	1995.32876712329	16-2	16-2	180
-1.36666666666666	1995.41369863014	16-2	16-2	180
-0.899999999999997	1995.49589041096	16-2	16-2	180
-1.31666666666666	1995.58082191781	16-2	16-2	180
-1.41666666666667	1995.66575342466	16-2	16-2	180
-0.916666666666666	1995.74794520548	16-2	16-2	180
0.600000000000005	1995.83287671233	16-2	16-2	180
-0.333333333333332	1995.91506849315	16-2	16-2	180
0.266666666666669	1996	16-2	16-2	180
-1.18333333333332	1996.08469945355	16-2	16-2	180
-1.44999999999999	1996.16393442623	16-2	16-2	180
-1.43333333333335	1996.24863387978	16-2	16-2	180
-2.56666666666665	1996.3306010929	16-2	16-2	180
-1.36666666666666	1996.41530054645	16-2	16-2	180
-1.4	1996.49726775956	16-2	16-2	180
-0.816666666666663	1996.58196721311	16-2	16-2	180
-0.416666666666666	1996.66666666667	16-2	16-2	180
-0.916666666666666	1996.74863387978	16-2	16-2	180
-1.4	1996.83333333333	16-2	16-2	180
-1.33333333333333	1996.91530054645	16-2	16-2	180
-0.733333333333331	1997	16-2	16-2	180
0.716666666666658	1997.08493150685	16-2	16-2	180
-0.0500000000000114	1997.16164383562	16-2	16-2	180
0.466666666666686	1997.24657534247	16-2	16-2	180
2.23333333333336	1997.32876712329	16-2	16-2	180
2.53333333333332	1997.41369863014	16-2	16-2	180
1.49999999999998	1997.49589041096	16-2	16-2	180
3.08333333333331	1997.58082191781	16-2	16-2	180
1.58333333333333	1997.66575342466	16-2	16-2	180
2.08333333333333	1997.74794520548	16-2	16-2	180
1.49999999999998	1997.83287671233	16-2	16-2	180
0.666666666666668	1997.91506849315	16-2	16-2	180
0.266666666666669	1998	16-2	16-2	180
0.716666666666658	1998.08493150685	16-2	16-2	180
1.44999999999999	1998.16164383562	16-2	16-2	180
0.966666666666686	1998.24657534247	16-2	16-2	180
1.33333333333333	1998.32876712329	16-2	16-2	180
1.03333333333332	1998.41369863014	16-2	16-2	180
0.600000000000003	1998.49589041096	16-2	16-2	180
-0.316666666666663	1998.58082191781	16-2	16-2	180
0.0833333333333339	1998.66575342466	16-2	16-2	180
-0.916666666666666	1998.74794520548	16-2	16-2	180
0.100000000000005	1998.83287671233	16-2	16-2	180
0.666666666666668	1998.91506849315	16-2	16-2	180
-0.733333333333331	1999	16-2	16-2	180
-1.18333333333332	1999.08493150685	16-2	16-2	180
-0.949999999999989	1999.16164383562	16-2	16-2	180
-1.43333333333335	1999.24657534247	16-2	16-2	180
-1.16666666666668	1999.32876712329	16-2	16-2	180
-0.866666666666657	1999.41369863014	16-2	16-2	180
-0.399999999999997	1999.49589041096	16-2	16-2	180
-0.816666666666663	1999.58082191781	16-2	16-2	180
0.0833333333333339	1999.66575342466	16-2	16-2	180
1.58333333333333	1999.74794520548	16-2	16-2	180
0.600000000000005	1999.83287671233	16-2	16-2	180
-0.333333333333332	1999.91506849315	16-2	16-2	180
-0.233333333333331	2000	16-2	16-2	180
-0.283333333333342	2000.08469945355	16-2	16-2	180
-0.449999999999989	2000.16393442623	16-2	16-2	180
-0.433333333333348	2000.24863387978	16-2	16-2	180
0.833333333333325	2000.3306010929	16-2	16-2	180
0.0333333333333208	2000.41530054645	16-2	16-2	180
0.600000000000003	2000.49726775956	16-2	16-2	180
0.183333333333337	2000.58196721312	16-2	16-2	180
0.0833333333333339	2000.66666666667	16-2	16-2	180
-0.916666666666666	2000.74863387978	16-2	16-2	180
-1.4	2000.83333333333	16-2	16-2	180
0.666666666666668	2000.91530054645	16-2	16-2	180
0.166666666666668	1995	16-20	16-20	181
-0.100000000000005	1995.08493150685	16-20	16-20	181
0.75	1995.16164383562	16-20	16-20	181
1.96666666666667	1995.24657534247	16-20	16-20	181
1.26666666666666	1995.32876712329	16-20	16-20	181
1.44999999999998	1995.41369863014	16-20	16-20	181
0.600000000000005	1995.49589041096	16-20	16-20	181
0.949999999999999	1995.58082191781	16-20	16-20	181
-0.133333333333344	1995.66575342466	16-20	16-20	181
1.64999999999997	1995.74794520548	16-20	16-20	181
0.416666666666657	1995.83287671233	16-20	16-20	181
0.199999999999989	1995.91506849315	16-20	16-20	181
-0.333333333333332	1996	16-20	16-20	181
-0.100000000000005	1996.08469945355	16-20	16-20	181
0.25	1996.16393442623	16-20	16-20	181
-1.23333333333332	1996.24863387978	16-20	16-20	181
0.366666666666685	1996.3306010929	16-20	16-20	181
0.0500000000000007	1996.41530054645	16-20	16-20	181
0.600000000000005	1996.49726775956	16-20	16-20	181
-0.350000000000012	1996.58196721311	16-20	16-20	181
1.16666666666667	1996.66666666667	16-20	16-20	181
-0.149999999999988	1996.74863387978	16-20	16-20	181
0.0166666666666799	1996.83333333333	16-20	16-20	181
-0.199999999999989	1996.91530054645	16-20	16-20	181
0.166666666666668	1997	16-20	16-20	181
0.899999999999995	1997.08493150685	16-20	16-20	181
-0.25	1997.16164383562	16-20	16-20	181
-0.333333333333343	1997.24657534247	16-20	16-20	181
-0.0333333333333492	1997.32876712329	16-20	16-20	181
1.85000000000001	1997.41369863014	16-20	16-20	181
1.49999999999998	1997.49589041096	16-20	16-20	181
0.949999999999999	1997.58082191781	16-20	16-20	181
0.266666666666691	1997.66575342466	16-20	16-20	181
-0.149999999999988	1997.74794520548	16-20	16-20	181
0.416666666666657	1997.83287671233	16-20	16-20	181
0.199999999999989	1997.91506849315	16-20	16-20	181
0.666666666666668	1998	16-20	16-20	181
-0.100000000000005	1998.08493150685	16-20	16-20	181
-0.25	1998.16164383562	16-20	16-20	181
0.166666666666657	1998.24657534247	16-20	16-20	181
0.366666666666685	1998.32876712329	16-20	16-20	181
1.85000000000001	1998.41369863014	16-20	16-20	181
0.600000000000005	1998.49589041096	16-20	16-20	181
0.949999999999999	1998.58082191781	16-20	16-20	181
-0.133333333333344	1998.66575342466	16-20	16-20	181
-0.149999999999988	1998.74794520548	16-20	16-20	181
0.0166666666666799	1998.83287671233	16-20	16-20	181
0.699999999999989	1998.91506849315	16-20	16-20	181
0.166666666666668	1999	16-20	16-20	181
0.399999999999995	1999.08493150685	16-20	16-20	181
-0.25	1999.16164383562	16-20	16-20	181
0.166666666666657	1999.24657534247	16-20	16-20	181
-0.533333333333349	1999.32876712329	16-20	16-20	181
-3.05000000000002	1999.41369863014	16-20	16-20	181
-1.20000000000001	1999.49589041096	16-20	16-20	181
-0.350000000000012	1999.58082191781	16-20	16-20	181
-0.133333333333344	1999.66575342466	16-20	16-20	181
-0.149999999999988	1999.74794520548	16-20	16-20	181
-0.883333333333354	1999.83287671233	16-20	16-20	181
-0.699999999999989	1999.91506849315	16-20	16-20	181
-0.833333333333332	2000	16-20	16-20	181
-0.999999999999982	2000.08469945355	16-20	16-20	181
-0.25	2000.16393442623	16-20	16-20	181
-0.73333333333332	2000.24863387978	16-20	16-20	181
-1.43333333333333	2000.3306010929	16-20	16-20	181
-2.14999999999999	2000.41530054645	16-20	16-20	181
-2.09999999999998	2000.49726775956	16-20	16-20	181
-2.14999999999997	2000.58196721312	16-20	16-20	181
-1.03333333333332	2000.66666666667	16-20	16-20	181
-1.05000000000002	2000.74863387978	16-20	16-20	181
0.0166666666666799	2000.83333333333	16-20	16-20	181
-0.199999999999989	2000.91530054645	16-20	16-20	181
-0.849999999999984	1995	16-21	16-21	182
-0.0499999999999936	1995.08493150685	16-21	16-21	182
0.433333333333319	1995.16164383562	16-21	16-21	182
1.16666666666665	1995.24657534247	16-21	16-21	182
1.33333333333333	1995.32876712329	16-21	16-21	182
0.883333333333336	1995.41369863014	16-21	16-21	182
0.400000000000006	1995.49589041096	16-21	16-21	182
0.816666666666674	1995.58082191781	16-21	16-21	182
1.48333333333334	1995.66575342466	16-21	16-21	182
1.70000000000001	1995.74794520548	16-21	16-21	182
0.883333333333354	1995.83287671233	16-21	16-21	182
0.433333333333337	1995.91506849315	16-21	16-21	182
-1.34999999999998	1996	16-21	16-21	182
-0.549999999999994	1996.08469945355	16-21	16-21	182
-0.966666666666658	1996.16393442623	16-21	16-21	182
-0.733333333333331	1996.24863387978	16-21	16-21	182
0.433333333333348	1996.3306010929	16-21	16-21	182
0.483333333333359	1996.41530054645	16-21	16-21	182
0.400000000000006	1996.49726775956	16-21	16-21	182
-0.0833333333333606	1996.58196721311	16-21	16-21	182
0.583333333333304	1996.66666666667	16-21	16-21	182
-0.499999999999982	1996.74863387978	16-21	16-21	182
-0.0166666666666799	1996.83333333333	16-21	16-21	182
-0.0666666666666629	1996.91530054645	16-21	16-21	182
-0.349999999999984	1997	16-21	16-21	182
0.849999999999984	1997.08493150685	16-21	16-21	182
